"strain","seedbank","price","currency","url","source","file"
"Gelato HMC Edition","blimburnseeds.com","55","EUR","https://blimburnseeds.com/gelato-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gelato HMC Edition","blimburnseeds.com","55","EUR","https://blimburnseeds.com/gelato-hmc/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Gelato HMC Edition","blimburnseeds.com","55","EUR","https://blimburnseeds.com/gelato-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Gelato Pre Roll","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gelato-pre-roll/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gelato Pre Roll","blimburnseeds.com","12","EUR","https://blimburnseeds.com/gelato-pre-roll/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Gelato Pre Roll","blimburnseeds.com","12","EUR","https://blimburnseeds.com/gelato-pre-roll/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gelato Pre Roll","blimburnseeds.com","12","EUR","https://blimburnseeds.com/gelato-pre-roll/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Gelato THCA Flower","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gelato-thca-flower/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gelato THCA Flower","blimburnseeds.com","40","EUR","https://blimburnseeds.com/gelato-thca-flower/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Gelato THCA Flower","blimburnseeds.com","40","EUR","https://blimburnseeds.com/gelato-thca-flower/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Gelato THCA Flower","blimburnseeds.com","40","EUR","https://blimburnseeds.com/gelato-thca-flower/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gelato x Honey Drop","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gelato-x-honey-drop/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gelato x Honey Drop","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/gelato-x-honey-drop/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Ghost Train Haze HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/ghost-train-haze-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Ghost Train Haze HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/ghost-train-haze-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Ghost Train Haze HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/ghost-train-haze-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Ghost Train Haze HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/ghost-train-haze-hmc/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Girl Scout Cookies HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/girl-scout-cookies-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Girl Scout Cookies HMC Edition","blimburnseeds.com","49","EUR","https://blimburnseeds.com/girl-scout-cookies-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Glitter Bomb","blimburnseeds.com","0","EUR","https://blimburnseeds.com/glitter-bomb/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Glitter Bomb","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/glitter-bomb/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Glookies Autoflower HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/glookies-autoflower-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Glookies Autoflower HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/glookies-autoflower-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Glookies HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/glookies-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Glookies HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/glookies-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Godfather OG Auto","blimburnseeds.com","0","EUR","https://blimburnseeds.com/godfather-og-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Godfather OG Auto","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/godfather-og-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Godfather OG Auto HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/godfather-og-auto-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Godfather OG Auto HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/godfather-og-auto-hmc/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Godfather OG Auto HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/godfather-og-auto-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Godfather OG Auto HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/godfather-og-auto-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Godfather OG HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/godfather-og-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Godfather OG HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/godfather-og-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue #4 Autoflower HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gorilla-glue-4-autoflower-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue #4 Autoflower HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/gorilla-glue-4-autoflower-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Gorilla Glue #4 Autoflower HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/gorilla-glue-4-autoflower-hmc-edition/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Gorilla Glue #4 Autoflower HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/gorilla-glue-4-autoflower-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue 4 HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gorilla-glue-4-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue 4 HMC Edition","blimburnseeds.com","55","EUR","https://blimburnseeds.com/gorilla-glue-4-hmc/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Gorilla Glue 4 HMC Edition","blimburnseeds.com","55","EUR","https://blimburnseeds.com/gorilla-glue-4-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue 4 HMC Edition","blimburnseeds.com","55","EUR","https://blimburnseeds.com/gorilla-glue-4-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Gorilla Glue G4 THCA Flower","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gorilla-glue-g4-thca-flower/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue G4 THCA Flower","blimburnseeds.com","40","EUR","https://blimburnseeds.com/gorilla-glue-g4-thca-flower/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Gorilla Glue G4 THCA Flower","blimburnseeds.com","40","EUR","https://blimburnseeds.com/gorilla-glue-g4-thca-flower/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Glue G4 THCA Flower","blimburnseeds.com","40","EUR","https://blimburnseeds.com/gorilla-glue-g4-thca-flower/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Gorilla Punch Auto","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gorilla-punch-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gorilla Punch Auto","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/gorilla-punch-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Granddaddy Purple HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/granddaddy-purple-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Granddaddy Purple HMC Edition","blimburnseeds.com","49","EUR","https://blimburnseeds.com/granddaddy-purple-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Grape Gas Cannabis Extraction","blimburnseeds.com","0","EUR","https://blimburnseeds.com/grape-gas-cannabis-extraction/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Grape Gas Cannabis Extraction","blimburnseeds.com","90","EUR","https://blimburnseeds.com/grape-gas-cannabis-extraction/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Green Crack HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/green-crack-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Green Crack HMC Edition","blimburnseeds.com","49","EUR","https://blimburnseeds.com/green-crack-hmc-edition/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Grower Essentials","blimburnseeds.com","0","EUR","https://blimburnseeds.com/elite-packs-collection/grower-essentials/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
"Gruntz","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gruntz/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gruntz","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/gruntz/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gruntz clones","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gruntz-clones/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gruntz clones","blimburnseeds.com","39","EUR","https://blimburnseeds.com/gruntz-clones/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Guava Cannabis Extraction","blimburnseeds.com","0","EUR","https://blimburnseeds.com/guava-cannabis-extraction/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Guava Cannabis Extraction","blimburnseeds.com","90","EUR","https://blimburnseeds.com/guava-cannabis-extraction/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gumbo","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gumbo/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gumbo","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/gumbo/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gumbo Pre Roll","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gumbo-pre-roll/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gumbo Pre Roll","blimburnseeds.com","12","EUR","https://blimburnseeds.com/gumbo-pre-roll/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gush Mintz x Honey Drop","blimburnseeds.com","0","EUR","https://blimburnseeds.com/gush-mintz-x-honey-drop/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Gush Mintz x Honey Drop","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/gush-mintz-x-honey-drop/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Happy Munkey x BLB","blimburnseeds.com","0","EUR","https://blimburnseeds.com/happymunkey/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
"Happy Valley x Blimburn","blimburnseeds.com","0","EUR","https://blimburnseeds.com/happy-valley-x-blimburn/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
"Hash Burger","blimburnseeds.com","0","EUR","https://blimburnseeds.com/hash-burger/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Hash Burger","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/hash-burger/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"Hash Burger","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/hash-burger/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Hash Burger","blimburnseeds.com","17,5","EUR","https://blimburnseeds.com/hash-burger/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"Haze Collection","blimburnseeds.com","0","EUR","https://blimburnseeds.com/haze-collection-psychedelic-power/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Haze Collection","blimburnseeds.com","46","EUR","https://blimburnseeds.com/haze-collection-psychedelic-power/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Haze Strains","blimburnseeds.com","0","EUR","https://blimburnseeds.com/haze-strains/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
"Health","blimburnseeds.com","0","EUR","https://blimburnseeds.com/blog/tag/health/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wp_v2_tags.json"
"HellFire OG HMC Edition","blimburnseeds.com","0","EUR","https://blimburnseeds.com/hellfire-og-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"HellFire OG HMC Edition","blimburnseeds.com","42","EUR","https://blimburnseeds.com/hellfire-og-hmc/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Heritage Families","blimburnseeds.com","0","EUR","https://blimburnseeds.com/elite-packs-collection/heritage-families/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
"Heroâ€™s Tribute","blimburnseeds.com","0","EUR","https://blimburnseeds.com/heros-tribute-selected-with-honor/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"Heroâ€™s Tribute","blimburnseeds.com","46","EUR","https://blimburnseeds.com/heros-tribute-selected-with-honor/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High THC Seeds Online","blimburnseeds.com","0","EUR","https://blimburnseeds.com/high-thc-seeds/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
"High THC Selection Auto","blimburnseeds.com","0","EUR","https://blimburnseeds.com/high-thc-selection-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High THC Selection Auto","blimburnseeds.com","46","EUR","https://blimburnseeds.com/high-thc-selection-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High THC Selection Fem","blimburnseeds.com","0","EUR","https://blimburnseeds.com/high-thc-selection-fem/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High THC Selection Fem","blimburnseeds.com","46","EUR","https://blimburnseeds.com/high-thc-selection-fem/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High Yield Selection Auto","blimburnseeds.com","0","EUR","https://blimburnseeds.com/high-yield-selection-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High Yield Selection Auto","blimburnseeds.com","46","EUR","https://blimburnseeds.com/high-yield-selection-auto/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High Yield Selection Fem","blimburnseeds.com","0","EUR","https://blimburnseeds.com/high-yield-selection-fem/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High Yield Selection Fem","blimburnseeds.com","46","EUR","https://blimburnseeds.com/high-yield-selection-fem/","json_by_host","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\analysis\json_by_host\blimburnseeds.com.json"
"High Yield Selection Fem","blimburnseeds.com","46","EUR","https://blimburnseeds.com/high-yield-selection-fem/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\normalized.json"
"High Yield Selection Fem","blimburnseeds.com","46","EUR","https://blimburnseeds.com/high-yield-selection-fem/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\normalized\products_final.json"
"High Yielding Seeds","blimburnseeds.com","0","EUR","https://blimburnseeds.com/high-yielding-seeds/","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_categories.json"
